DVDRef	DVDNumber	BroodRef	BroodName	NestboxRef	NestboxName	OffspringNo	Age	DVDdate	DVDtime	Weather	Wind	SocialDadID	SocialMumID	SocialDadID.2009to11frommyDBparents	SocialMumID.2009to11frommyDBparents	changedfromDB
NA	VI0000	1128	I060	41	LM1	2	8	11/08/2009	NA	NA	NA	3684	4034	3684	4034	AddedToDataSheet
NA	VI9999	1126	I058	144	W5	1	8	01/08/2009	NA	NA	NA	2605	4084	2605	4084	AddedToDataSheet
NA	VI9998	1120	I052	19	F7	3	10	22/07/2009	NA	NA	NA	3496	3050	3496	3050	AddedToDataSheet
NA	VI9997	1121	I053	133	W21	2	4	22/07/2009	NA	NA	NA	4072	4085	4072	4085	AddedToDataSheet
NA	VI9996	1121	I053	133	W21	2	5	23/07/2009	NA	NA	NA	4072	4085	4072	4085	AddedToDataSheet
NA	VI9995	1124	I056	136	W24	2	8	30/07/2009	NA	NA	NA	4039	4511	4039	4511	AddedToDataSheet
NA	VI9994	1125	I057	124	W14	4	8	31/07/2009	NA	NA	NA	3359	3302	3359	3302	AddedToDataSheet
2511	VK0001	1202	K002	17	F5	3	8	04/05/2011	07:33	0	2	4907	4854	4907	4854	NA
2346	VK0002	1201	K001	13	F2	3	6	04/05/2011	10:15	1	2	4098	4744	4098	4744	NA
2512	VK0003	1203	K003	143	W4	2	6	04/05/2011	10:15	1	2	4757	4084	4757	4084	NA
2545	VK0004	1236	K037	139	W27	5	15	05/05/2011	06:52	3	2	NA	4733	NA	4733	NA
2513	VK0005	1207	K007	105	R2	1	6	05/05/2011	08:04	3	2	4929	5025	5647	5025	NA
2514	VK0006	1205	K005	47	LM23	5	6	05/05/2011	14:50	3	2	4071	4078	4071	4078	NA
2515	VK0007	1204	K004	113	S1	4	6	05/05/2011	17:02	1	1	4735	4585	4735	4585	NA
2546	VK0008	1202	K002	17	F5	3	10	06/05/2011	06:11	3	2	4907	4854	4907	4854	NA
2547	VK0009	1201	K001	13	F2	3	8	06/05/2011	06:22	3	2	4098	4744	4098	4744	NA
2516	VK0010	1211	K011	241	LM41	5	6	06/05/2011	07:30	3	2	4664	4619	4664	4619	NA
2517	VK0011	1235	K036	68	LM4	5	16	06/05/2011	15:05	2	1	4960	4873	4960	4873	NA
2518	VK0012	1356	K152	56	LM30	5	10	06/05/2011	15:16	2	2	4649	NA	4649	NA	NA
2519	VK0013	1244	K044	16	F4	4	10	06/05/2011	17:08	2	1	5623	4864	5623	4864	NA
2548	VK0014	1203	K003	143	W4	2	8	06/05/2011	17:23	1	1	4757	4084	4757	4084	NA
2549	VK0015	1204	K004	113	S1	4	8	07/05/2011	06:39	2	1	4735	4585	4735	4585	NA
2550	VK0016	1205	K005	47	LM23	5	8	07/05/2011	07:09	2	1	4071	4078	4071	4078	NA
2520	VK0017	1212	K012	41	LM19	4	6	07/05/2011	08:19	3	1	4895	4062	4895	4062	NA
2551	VK0018	1207	K007	105	R2	1	8	07/05/2011	12:40	1	2	4929	5025	5647	5025	NA
2521	VK0019	1214	K014	19	F7	3	6	08/05/2011	06:43	3	2	3764	4759	3764	4759	NA
2522	VK0020	1201	K001	13	F2	2	10	08/05/2011	06:51	3	2	4098	4744	4098	4744	NA
2523	VK0021	1203	K003	143	W4	2	10	08/05/2011	08:57	0	2	4757	4084	4757	4084	NA
2524	VK0022	1213	K013	140	W28	2	6	08/05/2011	09:04	0	2	4885	4982	4885	4982	NA
2552	VK0023	1211	K011	241	LM41	5	8	08/05/2011	09:41	0	3	4664	4619	4664	4619	NA
2525	VK0024	1202	K002	17	F5	3	12	08/05/2011	10:50	0	3	4907	4854	4907	4854	NA
2526	VK0025	1217	K017	136	W24	3	6	09/05/2011	06:20	0	3	4753	4049	4753	4049	NA
2527	VK0026	1204	K004	113	S1	4	10	09/05/2011	06:26	0	3	4735	4585	4735	4585	NA
2528	VK0027	1207	K007	105	R2	1	10	09/05/2011	08:05	1	3	4929	5025	5647	5025	NA
2529	VK0028	1216	K016	51	LM27	3	6	09/05/2011	08:16	1	3	4649	4967	4649	4967	NA
2530	VK0029	1215	K015	42	LM2	4	6	09/05/2011	12:01	3	3	4686	4739	4686	4739	NA
3198	VK0030	1212	K012	41	LM19	4	8	09/05/2011	12:15	4	3	4895	4062	4895	4062	NA
2531	VK0031	1211	K011	241	LM41	5	10	10/05/2011	10:59	0	3	4664	4619	4664	4619	NA
2553	VK0032	1214	K014	19	F7	3	8	10/05/2011	12:30	0	3	3764	4759	3764	4759	NA
2532	VK0034	1218	K018	146	W7	3	6	10/05/2011	14:38	1	3	4706	5017	4706	5017	NA
2554	VK0035	1215	K015	42	LM2	4	8	11/05/2011	07:13	1	2	4686	4739	4686	4739	NA
2555	VK0036	1216	K016	51	LM27	2	8	11/05/2011	07:19	1	2	4649	4967	4649	4967	NA
2533	VK0037	1225	K025	70	LM5	2	5	11/05/2011	08:16	1	1	4852	4863	4852	4863	NA
2534	VK0038	1224	K024	34	LM12	2	6	11/05/2011	08:19	1	1	4906	4927	4906	4927	NA
2535	VK0039	1212	K012	41	LM19	4	10	11/05/2011	08:28	1	1	4895	4062	4895	4062	NA
2536	VK0040	1223	K023	104	R1	3	6	11/05/2011	11:25	1	1	3496	4942	3496	4942	NA
2537	VK0041	1220	K020	119	W1	2	6	11/05/2011	10:03	0	1	4673	4972	4673	4972	NA
2538	VK0042	1230	K031	134	W22	4	6	11/05/2011	10:08	0	1	4722	4110	4722	4110	NA
2556	VK0043	1217	K017	136	W24	3	8	11/05/2011	14:35	0	1	4753	4049	4753	4049	NA
2539	VK0044	1221	K021	121	W11	3	6	11/05/2011	20:01	0	2	4109	4905	4109	4905	NA
2540	VK0045	1226	K027	72	LM7	3	6	12/05/2011	06:40	1	2	4996	4872	4996	4872	NA
2541	VK0046	1295	K029	62	LM36	4	6	12/05/2011	06:37	1	2	4998	4968	4998	4968	NA
2542	VK0047	1227	K028	54	LM29	4	6	12/05/2011	08:18	0	1	4768	4967	4768	5030	NA
2543	VK0048	1241	K042	83	ML7	2	6	12/05/2011	08:33	0	1	4070	4830	4070	4830	NA
2557	VK0049	1218	K018	146	W7	3	8	12/05/2011	10:00	0	1	4706	5017	4706	5017	NA
2544	VK0050	1229	K030	127	W17	2	6	12/05/2011	13:59	0	1	NA	4663	4512	4663	NA
2558	VK0051	1213	K013	140	W28	1	10	12/05/2011	15:32	0	1	4885	4982	4885	4982	NA
2559	VK0052	1214	K014	19	F7	3	10	12/05/2011	15:37	0	1	3764	4759	3764	4759	NA
2560	VK0053	1243	K026	5	C3	3	14	12/05/2011	17:06	0	2	4900	4989	4900	4989	NA
2561	VK0054	1225	K025	70	LM5	2	7	13/05/2011	09:03	1	1	4852	4863	4852	4863	NA
2562	VK0055	1224	K024	34	LM12	2	8	13/05/2011	09:07	1	1	4906	4927	4906	4927	NA
2563	VK0056	1215	K015	42	LM2	4	10	13/05/2011	08:48	1	1	4686	4739	4686	4739	NA
2564	VK0057	1220	K020	119	W1	2	8	13/05/2011	10:37	1	1	4673	4972	4673	4972	NA
2565	VK0058	1221	K021	121	W11	3	8	13/05/2011	10:44	1	1	4109	4905	4109	4905	NA
2566	VK0059	1223	K023	104	R1	3	8	13/05/2011	12:10	3	1	3496	4942	3496	4942	NA
2567	VK0060	1230	K031	134	W22	4	8	13/05/2011	11:59	3	1	4722	4110	4722	4110	NA
2568	VK0061	1231	K032	135	W23	3	6	13/05/2011	13:14	1	1	NA	4721	NA	4721	NA
2569	VK0062	1217	K017	136	W24	1	10	13/05/2011	13:15	1	1	4753	4049	4753	4049	NA
2570	VK0063	1232	K033	115	S3	2	6	13/05/2011	13:21	1	1	4914	4947	4914	4947	NA
2571	VK0064	1226	K027	72	LM7	3	8	14/05/2011	06:38	0	1	4996	4872	4996	4872	NA
2572	VK0065	1227	K028	54	LM29	4	8	14/05/2011	06:49	0	1	4768	4967	4768	5030	NA
2573	VK0066	1295	K029	62	LM36	4	8	14/05/2011	06:45	0	1	4998	4968	4998	4968	NA
2574	VK0067	1235	K036	68	LM4	4	6	14/05/2011	07:54	0	2	4960	4873	4960	4873	NA
2575	VK0068	1229	K030	127	W17	2	8	14/05/2011	10:43	0	1	NA	4663	4512	4663	NA
2576	VK0069	1218	K018	146	W7	3	10	14/05/2011	09:45	0	1	4706	5017	4706	5017	NA
2577	VK0070	1240	K041	80	ML4	4	6	14/05/2011	13:54	0	1	NA	4909	NA	4909	NA
2578	VK0071	1241	K042	83	ML7	2	8	14/05/2011	14:34	0	2	4070	4830	4070	4830	NA
2579	VK0072	1239	K040	89	MM6	3	6	14/05/2011	15:47	0	2	NA	4985	4966	4985	NA
2580	VK0073	1242	K043	91	MR10	2	6	14/05/2011	14:01	0	2	5047	5046	5047	5046	NA
2581	VK0074	1234	K035	339	W27above	1	6	14/05/2011	16:21	0	1	NA	NA	5035	4870	NA
2582	VK0075	1225	K025	70	LM5	2	9	15/05/2011	07:11	0	1	4852	4863	4852	4863	NA
2583	VK0076	1224	K024	34	LM12	2	10	15/05/2011	07:08	0	1	4906	4927	4906	4927	NA
2584	VK0077	1231	K032	135	W23	3	8	15/05/2011	07:34	0	1	NA	4721	NA	4721	NA
2585	VK0078	1232	K033	115	S3	2	8	15/05/2011	10:04	1	2	4914	4947	4914	4947	NA
2586	VK0079	1220	K020	119	W1	2	10	15/05/2011	09:00	0	1	4673	4972	4673	4972	NA
2587	VK0080	1238	K039	120	W10	4	6	15/05/2011	09:02	0	1	4060	5005	4060	5005	NA
2588	VK0081	1221	K021	121	W11	3	10	15/05/2011	13:13	1	2	4109	4905	4109	4905	NA
2589	VK0082	1230	K031	134	W22	4	10	15/05/2011	10:33	0	2	4722	4110	4722	4110	NA
2590	VK0083	1236	K037	139	W27	3	6	15/05/2011	10:34	0	2	NA	4733	NA	4733	NA
2591	VK0084	1223	K023	104	R1	3	10	15/05/2011	13:15	1	2	3496	4942	3496	4942	NA
2592	VK0085	1229	K030	127	W17	1	10	16/05/2011	09:13	0	1	NA	4663	4512	4663	NA
2593	VK0086	1226	K027	72	LM7	3	10	16/05/2011	06:41	0	1	4996	4872	4996	4872	NA
2594	VK0087	1227	K028	54	LM29	4	10	16/05/2011	06:44	0	1	4768	4967	4768	5030	NA
2595	VK0088	1295	K029	62	LM36	4	10	16/05/2011	08:15	0	1	4998	4968	4998	4968	NA
2596	VK0089	1238	K039	120	W10	4	8	17/05/2011	07:33	1	2	4060	5005	4060	5005	NA
2597	VK0090	1236	K037	139	W27	3	8	17/05/2011	07:38	1	2	NA	4733	NA	4733	NA
2598	VK0091	1231	K032	135	W23	2	10	17/05/2011	08:44	1	2	NA	4721	NA	4721	NA
2599	VK0092	1232	K033	115	S3	2	10	17/05/2011	14:29	3	3	4914	4947	4914	4947	NA
2600	VK0093	1235	K036	68	LM4	4	10	18/05/2011	07:09	3	3	4960	4873	4960	4873	NA
2601	VK0094	1250	K050	124	W14	4	10	18/05/2011	09:41	3	3	3359	3302	3359	3302	NA
2609	VK0095	1249	K049	71	LM6	4	9	20/05/2011	07:08	3	2	4991	NA	4991	4975	NA
2610	VK0096	1243	K026	5	C3	3	8	21/05/2011	09:38	0	2	4900	4989	4900	4989	NA
2602	VK0097	1243	K026	5	C3	3	6	19/05/2011	08:31	0	1	4900	4989	4900	4989	NA
2603	VK0098	1251	K051	15	F3	5	10	19/05/2011	16:50	0	1	4868	5067	4868	5067	NA
2604	VK0099	1237	K038	340	W25R	2	10	19/05/2011	10:18	1	1	NA	NA	4039	5064	NA
2605	VK0100	1248	K048	43	LM20	4	9	19/05/2011	08:24	0	1	5009	5053	5009	5053	NA
2606	VK0101	1238	K039	120	W10	4	10	19/05/2011	10:17	1	1	4060	5005	4060	5005	NA
2607	VK0102	1236	K037	139	W27	3	10	19/05/2011	15:01	0	1	NA	4733	NA	4733	NA
2608	VK0103	1244	K044	16	F4	3	6	19/05/2011	14:58	0	1	5623	4864	5623	4864	NA
2611	VK0104	1244	K044	16	F4	3	8	21/05/2011	09:53	0	2	5623	4864	5623	4864	NA
2612	VK0105	1244	K044	16	F4	3	10	23/05/2011	09:03	1	4	5623	4864	5623	4864	NA
2613	VK0106	1243	K026	5	C3	2	10	23/05/2011	07:17	0	4	4900	4989	4900	4989	NA
2614	VK0107	1254	K054	74	LM9	4	9	23/05/2011	07:25	0	4	3684	4723	3684	4723	NA
2615	VK0108	1257	K057	101	MR7	4	8	24/05/2011	09:58	0	2	4847	4862	4847	4862	NA
2616	VK0109	1245	K045	50	LM26	1	6	26/05/2011	08:47	1	3	4973	4933	4973	4933	NA
2617	VK0110	1246	K046	147	W8	2	6	26/05/2011	10:30	1	3	5062	NA	5062	4974	NA
2618	VK0111	1245	K045	50	LM26	1	8	28/05/2011	08:20	1	3	4973	4933	4973	4933	NA
2619	VK0112	1247	K047	61	LM35	3	6	28/05/2011	08:06	3	3	3450	NA	3450	4059	NA
2620	VK0113	1246	K046	147	W8	2	8	28/05/2011	09:37	3	3	5062	NA	5062	4974	NA
2621	VK0114	1245	K045	50	LM26	1	10	30/05/2011	07:18	3	1	4973	4933	4973	4933	NA
2622	VK0115	1248	K048	43	LM20	3	6	30/05/2011	07:17	3	1	5009	5053	5009	5053	NA
2623	VK0116	1249	K049	71	LM6	2	6	30/05/2011	08:59	3	1	4991	NA	4991	4975	NA
2624	VK0117	1247	K047	61	LM35	3	8	30/05/2011	09:07	3	1	3450	NA	3450	4059	NA
2625	VK0118	1246	K046	147	W8	2	10	30/05/2011	10:20	3	1	5062	NA	5062	4974	NA
2626	VK0119	1250	K050	124	W14	3	6	31/05/2011	07:08	0	1	3359	3302	3359	3302	NA
2627	VK0120	1251	K051	15	F3	4	6	31/05/2011	07:07	0	1	4868	5067	4868	5067	NA
2628	VK0121	1261	K061	143	W4	4	8	31/05/2011	09:48	0	1	4757	4084	4757	4084	NA
2629	VK0122	1259	K059	144	W5	5	10	31/05/2011	09:50	0	1	5044	NA	5044	5025	NA
2630	VK0123	1249	K049	71	LM6	2	8	01/06/2011	07:50	0	1	4991	NA	4991	4975	NA
2631	VK0124	1248	K048	43	LM20	3	8	01/06/2011	07:43	0	1	5009	5053	5009	5053	NA
2632	VK0125	1247	K047	61	LM35	3	10	01/06/2011	09:27	1	2	3450	NA	3450	4059	NA
2633	VK0126	1262	K062	13	F2	5	11	01/06/2011	11:31	1	2	4098	4744	4098	4744	NA
2634	VK0127	1250	K050	124	W14	3	8	02/06/2011	07:21	2	0	3359	3302	3359	3302	NA
2635	VK0128	1251	K051	15	F3	4	8	02/06/2011	07:17	2	0	4868	5067	4868	5067	NA
2636	VK0129	1249	K049	71	LM6	2	10	03/06/2011	07:19	0	2	4991	NA	4991	4975	NA
2637	VK0130	1248	K048	43	LM20	3	10	03/06/2011	07:23	0	2	5009	5053	5009	5053	NA
2638	VK0131	1254	K054	74	LM9	3	6	04/06/2011	07:03	0	1	3684	4723	3684	4723	NA
2639	VK0132	1263	K063	39	LM17	5	10	04/06/2011	07:05	0	1	4071	4078	4071	4078	NA
2640	VK0133	1252	K052	130	W2	2	6	04/06/2011	07:41	0	0	4673	4979	4673	4979	NA
2641	VK0134	1250	K050	124	W14	3	10	04/06/2011	07:42	0	0	3359	3302	3359	3302	NA
2642	VK0135	1251	K051	15	F3	4	10	04/06/2011	12:18	0	1	4868	5067	4868	5067	NA
2643	VK0136	1265	K065	73	LM8	4	8	05/06/2011	13:55	1	2	4852	4863	4852	4863	NA
2645	VK0137	1255	K055	57	LM31	5	6	05/06/2011	07:00	1	2	4649	4037	4649	4037	NA
2646	VK0138	1256	K056	238	LM37	3	6	05/06/2011	07:02	1	2	3684	4380	3684	4380	NA
2647	VK0139	1257	K057	101	MR7	3	6	05/06/2011	07:00	1	2	4847	4862	4847	4862	NA
2648	VK0140	1254	K054	74	LM9	3	8	06/06/2011	09:09	0	1	3684	4723	3684	4723	NA
2649	VK0141	1258	K058	35	LM13	4	6	06/06/2011	07:38	0	1	NA	5066	NA	5066	NA
2650	VK0142	1264	K064	48	LM24	5	9	06/06/2011	07:35	0	1	4895	4062	4895	4062	NA
2651	VK0143	1252	K052	130	W2	2	8	06/06/2011	09:18	0	1	4673	4979	4673	4979	NA
2652	VK0144	1266	K066	131	W20	4	8	06/06/2011	10:17	0	1	4616	4898	4616	4898	NA
2653	VK0145	1255	K055	57	LM31	5	8	07/06/2011	07:06	1	2	4649	4037	4649	4037	NA
2654	VK0146	1256	K056	238	LM37	3	8	07/06/2011	07:11	1	2	3684	4380	3684	4380	NA
2655	VK0147	1268	K068	19	F7	5	9	07/06/2011	08:18	1	1	3764	4759	3764	4759	NA
2656	VK0148	1257	K057	101	MR7	3	8	07/06/2011	08:29	1	1	4847	4862	4847	4862	NA
2657	VK0149	1258	K058	35	LM13	4	8	08/06/2011	07:13	3	3	NA	5066	NA	5066	NA
2658	VK0150	1254	K054	74	LM9	3	10	08/06/2011	07:00	3	3	3684	4723	3684	4723	NA
2659	VK0151	1252	K052	130	W2	2	10	08/06/2011	08:25	3	3	4673	4979	4673	4979	NA
2660	VK0152	1279	K079	18	F6	5	9	08/06/2011	08:46	1	3	4717	5058	4717	5058	NA
2661	VK0153	1267	K067	337	Recycling1	5	9	08/06/2011	10:35	3	2	4765	4858	4765	4858	NA
2662	VK0154	1271	K071	134	W22	5	9	08/06/2011	10:12	3	2	4722	4110	4722	4110	NA
2663	VK0155	1277	K077	54	LM29	4	9	09/06/2011	08:43	0	0	4768	4967	4768	4967	NA
2666	VK0156	1255	K055	57	LM31	4	10	09/06/2011	07:10	0	0	4649	4037	4649	4037	NA
2664	VK0157	1256	K056	238	LM37	3	10	09/06/2011	07:12	0	0	3684	4380	3684	4380	NA
2665	VK0158	1275	K075	341	LM41R	4	9	09/06/2011	08:44	0	0	4998	4968	4998	4968	NA
2667	VK0159	1274	K074	119	W1	4	9	09/06/2011	10:23	0	1	4673	4972	4673	4972	NA
2668	VK0160	1282	K082	146	W7	4	8	09/06/2011	10:24	0	1	4706	5017	4706	5017	NA
2669	VK0161	1273	K073	136	W24	4	9	09/06/2011	13:21	0	1	4753	4049	4753	4049	NA
2670	VK0162	1257	K057	101	MR7	3	10	09/06/2011	15:22	0	1	4847	4862	4847	4862	NA
2671	VK0163	1270	K070	113	S1	5	10	09/06/2011	16:52	0	1	4735	4585	4735	4585	NA
2672	VK0164	1276	K076	68	LM4	4	9	10/06/2011	06:48	0	1	4960	4873	4960	4873	NA
2673	VK0165	1258	K058	35	LM13	3	10	10/06/2011	06:50	0	1	NA	5066	NA	5066	NA
2674	VK0166	1283	K083	26	LF2	4	9	10/06/2011	08:28	0	2	5024	4619	5024	4619	NA
2675	VK0167	1280	K080	104	R1	4	9	10/06/2011	08:32	0	2	3496	4942	3496	4942	NA
2676	VK0168	1278	K078	127	W17	5	10	10/06/2011	10:12	0	1	4512	4663	4512	4663	NA
2677	VK0169	1266	K066	131	W20	4	12	10/06/2011	10:13	0	1	4616	4898	4616	4898	NA
2678	VK0170	1281	K081	72	LM7	4	9	11/06/2011	07:08	0	0	4996	4872	4996	4872	NA
2679	VK0171	1261	K061	143	W4	3	6	11/06/2011	08:48	1	1	4757	4084	4757	4084	NA
2680	VK0172	1259	K059	144	W5	4	6	11/06/2011	08:20	0	0	5044	NA	5044	5025	NA
2681	VK0173	1260	K060	17	F5	4	6	11/06/2011	09:57	1	1	4907	4854	4907	4854	NA
2682	VK0174	1285	K085	115	S3	4	9	11/06/2011	06:40	0	0	4914	4947	4914	4947	NA
2683	VK0175	1284	K084	42	LM2	4	9	12/06/2011	07:49	3	2	4686	4739	4686	4739	NA
2684	VK0176	1287	K087	120	W10	4	8	12/06/2011	07:57	3	2	4060	5005	4060	5005	NA
2686	VK0177	1290	K090	241	LM41	4	8	13/06/2011	07:42	1	1	4973	4933	4973	4933	NA
2688	VK0178	1263	K063	39	LM17	5	6	14/06/2011	07:31	0	1	4071	4078	4071	4078	NA
2685	VK0179	1286	K086	338	Recycling2	4	9	12/06/2011	09:36	3	2	NA	5063	NA	5063	NA
2689	VK0180	1289	K089	139	W27	4	9	14/06/2011	11:49	0	1	NA	4733	NA	4733	NA
2690	VK0181	1261	K061	143	W4	3	10	15/06/2011	06:36	2	1	4757	4084	4757	4084	NA
2692	VK0182	1259	K059	144	W5	3	10	15/06/2011	06:37	2	1	5044	NA	5044	5025	NA
2693	VK0183	1262	K062	13	F2	2	10	16/06/2011	08:34	0	1	4098	4744	4098	4744	NA
2694	VK0184	1291	K091	91	MR10	4	9	16/06/2011	13:03	0	2	5047	5046	5047	5046	NA
2696	VK0185	1265	K065	73	LM8	3	6	17/06/2011	06:44	3	2	4852	4863	4852	4863	NA
2695	VK0186	1293	K093	83	ML7	4	8	16/06/2011	12:56	0	2	4070	4830	4070	4830	NA
2697	VK0187	1264	K064	48	LM24	3	6	17/06/2011	06:45	3	2	4895	4062	4895	4062	NA
2698	VK0188	1266	K066	131	W20	3	6	17/06/2011	08:22	3	2	4616	4898	4616	4898	NA
2699	VK0189	1267	K067	337	Recycling1	4	6	18/06/2011	07:52	3	1	4765	4858	4765	4858	NA
2700	VK0190	1269	K069	339	W27above	1	6	18/06/2011	13:14	0	1	NA	4870	5035	4870	NA
2701	VK0191	1268	K068	19	F7	4	6	18/06/2011	07:54	3	1	3764	4759	3764	4759	NA
2702	VK0192	1270	K070	113	S1	5	5	18/06/2011	13:18	1	1	4735	4585	4735	4585	NA
2703	VK0193	1264	K064	48	LM24	3	8	19/06/2011	07:48	3	2	4895	4062	4895	4062	NA
2704	VK0194	1265	K065	73	LM8	3	8	19/06/2011	07:51	3	2	4852	4863	4852	4863	NA
2705	VK0195	1270	K070	113	S1	5	6	19/06/2011	12:22	0	1	4735	4585	4735	4585	NA
2706	VK0196	1272	K072	140	W28	3	6	19/06/2011	09:04	1	1	4885	4982	4885	4982	NA
2707	VK0197	1273	K073	136	W24	3	6	19/06/2011	12:19	0	1	4753	4049	4753	4049	NA
2708	VK0198	1271	K071	134	W22	5	6	19/06/2011	10:47	1	1	4722	4110	4722	4110	NA
2709	VK0199	1276	K076	68	LM4	4	6	20/06/2011	07:26	0	1	4960	4873	4960	4873	NA
2710	VK0200	1274	K074	119	W1	3	6	19/06/2011	10:44	1	1	4673	4972	4673	4972	NA
2711	VK0201	1277	K077	54	LM29	4	6	20/06/2011	09:05	0	1	4768	4967	4768	4967	NA
2712	VK0202	1275	K075	341	LM41R	4	6	20/06/2011	07:39	0	1	4998	4968	4998	4968	NA
2713	VK0203	1283	K083	26	LF2	2	6	20/06/2011	09:07	1	2	5024	4619	5024	4619	NA
2714	VK0204	1280	K080	104	R1	4	6	20/06/2011	10:52	1	2	3496	4942	3496	4942	NA
2715	VK0205	1278	K078	127	W17	4	6	20/06/2011	14:59	3	2	4512	4663	4512	4663	NA
2716	VK0206	1279	K079	18	F6	4	6	20/06/2011	10:49	1	2	4717	5058	4717	5058	NA
2717	VK0207	1281	K081	72	LM7	3	6	21/06/2011	07:15	1	2	4996	4872	4996	4872	NA
2718	VK0208	1265	K065	73	LM8	3	10	21/06/2011	07:16	1	2	4852	4863	4852	4863	NA
2719	VK0209	1264	K064	48	LM24	3	10	21/06/2011	07:28	1	2	4895	4062	4895	4062	NA
2720	VK0210	1282	K082	146	W7	3	6	21/06/2011	09:14	3	2	4706	5017	4706	5017	NA
2721	VK0211	1266	K066	131	W20	3	10	21/06/2011	09:16	3	2	4616	4898	4616	4898	NA
2722	VK0212	1284	K084	42	LM2	3	6	22/06/2011	06:25	1	2	4686	4739	4686	4739	NA
2728	VK0213	1286	K086	338	Recycling2	2	6	23/06/2011	06:48	0	1	NA	5063	NA	5063	NA
2723	VK0214	1267	K067	337	Recycling1	4	10	22/06/2011	06:20	1	1	4765	4858	4765	4858	NA
2724	VK0215	1269	K069	339	W27above	1	10	22/06/2011	09:28	1	1	NA	4870	5035	4870	NA
2725	VK0216	1299	K097	121	W11	4	8	22/06/2011	10:05	0	1	4109	4905	4109	4905	NA
2729	VK0217	1274	K074	119	W1	3	10	23/06/2011	08:18	1	1	4673	4972	4673	4972	NA
2726	VK0218	1285	K085	115	S3	3	6	22/06/2011	11:02	1	1	4914	4947	4914	4947	NA
2727	VK0219	1268	K068	19	F7	4	10	22/06/2011	08:16	1	1	3764	4759	3764	4759	NA
2730	VK0220	1287	K087	120	W10	4	6	23/06/2011	06:46	0	1	4060	5005	4060	5005	NA
2731	VK0221	1271	K071	134	W22	5	10	23/06/2011	08:20	1	1	4722	4110	4722	4110	NA
2732	VK0222	1273	K073	136	W24	3	10	23/06/2011	09:55	0	1	4753	4049	4753	4049	NA
2733	VK0223	1272	K072	140	W28	3	10	23/06/2011	09:58	0	1	4885	4982	4885	4982	NA
2734	VK0224	1270	K070	113	S1	5	10	23/06/2011	16:12	0	1	4735	4585	4735	4585	NA
2735	VK0225	1276	K076	68	LM4	4	10	24/06/2011	08:13	0	1	4960	4873	4960	4873	NA
2736	VK0226	1277	K077	54	LM29	4	10	24/06/2011	07:47	0	1	4768	4967	4768	4967	NA
2737	VK0227	1275	K075	341	LM41R	4	10	24/06/2011	07:45	0	1	4998	4968	4998	4968	NA
2738	VK0228	1283	K083	26	LF2	2	10	24/06/2011	09:27	1	1	5024	4619	5024	4619	NA
2739	VK0229	1280	K080	104	R1	3	10	24/06/2011	09:37	1	1	3496	4942	3496	4942	NA
2740	VK0230	1302	K100	147	W8	4	8	24/06/2011	15:48	3	1	4060	NA	4060	4974	NA
2741	VK0231	1278	K078	127	W17	4	10	24/06/2011	11:12	1	1	4512	4663	4512	4663	NA
2742	VK0232	1303	K101	133	W21	4	8	24/06/2011	15:50	3	1	4072	4944	4072	4944	NA
2743	VK0233	1289	K089	139	W27	4	6	24/06/2011	12:00	3	1	NA	4733	NA	4733	NA
2744	VK0234	1279	K079	18	F6	3	10	24/06/2011	11:08	1	1	4717	5058	4717	5058	NA
2745	VK0235	1281	K081	72	LM7	3	10	25/06/2011	07:30	2	3	4996	4872	4996	4872	NA
2746	VK0236	1304	K102	36	LM14	4	8	25/06/2011	09:01	2	2	5009	5053	5009	5053	NA
2747	VK0237	1290	K090	241	LM41	2	6	25/06/2011	07:31	2	3	4973	4933	4973	4933	NA
2748	VK0238	1282	K082	146	W7	2	10	25/06/2011	10:53	2	2	4706	5017	4706	5017	NA
2749	VK0239	1284	K084	42	LM2	3	10	26/06/2011	07:51	2	2	4686	4739	4686	4739	NA
2750	VK0240	1291	K091	91	MR10	4	6	26/06/2011	11:22	0	1	5047	5046	5047	5046	NA
2751	VK0241	1305	K103	80	ML4	3	7	26/06/2011	11:15	0	1	5644	4909	5644	4909	NA
2752	VK0242	1286	K086	338	Recycling2	2	10	27/06/2011	06:38	0	0	NA	5063	NA	5063	NA
2753	VK0243	1287	K087	120	W10	3	10	27/06/2011	06:35	0	0	4060	5005	4060	5005	NA
2754	VK0244	1292	K092	89	MM6	3	6	27/06/2011	08:47	2	1	NA	4985	NA	4985	NA
2755	VK0245	1307	K105	33	LM11	4	8	28/06/2011	07:25	0	1	4991	NA	4991	4975	NA
2767	VK0246	1292	K092	89	MM6	3	10	01/07/2011	12:05	0	1	NA	4985	NA	4985	NA
2756	VK0247	1294	K094	342	W21R	1	6	28/06/2011	09:10	0	1	4901	NA	4901	4990	NA
2757	VK0248	1306	K104	124	W14	4	8	28/06/2011	13:23	0	1	3359	3302	3359	3302	NA
2758	VK0249	1289	K089	139	W27	4	10	28/06/2011	07:30	1	0	NA	4733	NA	4733	NA
2759	VK0250	1313	K111	79	ML3	4	8	28/06/2011	11:54	0	1	4812	4965	4812	4965	NA
2760	VK0251	1293	K093	83	ML7	3	6	28/06/2011	10:21	0	1	4070	4830	4070	4830	NA
2761	VK0252	1312	K110	5	C3	4	8	28/06/2011	10:46	0	1	4900	4989	4900	4989	NA
